PlacesCount,TransitionsCount,ArcsCount,VarsCount,ConditionsCount,Boundedness,ConstraintStates,ConstraintArcs,DeadTransitions,Deadlocks,Soundness,Milliseconds
5,3,9,3,2,True,7,7,0,False,False,254
6,3,11,3,2,False,12,11,0,False,True,472
6,3,12,3,2,True,1,0,5,True,False,36
6,3,12,3,2,False,5,4,1,False,False,155
6,3,12,3,2,False,3,2,3,False,False,105
6,3,12,3,2,False,2,1,4,False,False,62
6,3,11,3,2,True,45,76,0,True,False,4537
6,3,12,3,2,False,3,2,3,False,False,82
6,3,11,3,2,True,23,35,0,False,False,978
6,3,12,3,2,True,5,4,1,True,False,191
6,3,11,3,2,True,1,0,5,True,False,26
7,3,14,3,2,True,1,0,6,True,False,27
7,3,14,3,2,True,1,0,6,True,False,25
7,3,14,3,2,False,13,12,0,False,True,427
7,3,12,3,2,True,2,1,5,True,False,37
7,3,14,3,2,True,3,2,4,True,False,57
7,3,13,3,2,False,3,2,4,False,False,106
7,3,14,3,2,False,2,1,5,False,False,84
7,3,14,3,2,False,7,6,2,False,False,188
7,3,14,3,2,False,3,2,4,False,False,87
7,3,14,3,2,False,2,1,5,False,False,97
8,3,16,3,2,False,3,2,5,False,False,69
8,3,16,3,2,False,2,1,6,False,False,86
8,3,16,3,2,False,12,11,0,False,True,448
8,3,14,3,2,True,1,0,7,True,False,32
8,3,16,3,2,True,1,0,7,True,False,45
8,3,16,3,2,False,7,6,1,False,False,188
8,3,16,3,2,False,6,5,2,False,False,349
8,3,15,3,2,False,3,2,5,False,False,102
8,3,16,3,2,False,4,3,4,False,False,275
8,3,16,3,2,False,5,4,3,False,False,228
9,3,18,3,2,False,5,4,4,False,False,174
9,3,18,3,2,True,35,57,0,False,False,1718
9,3,18,3,2,True,10,11,2,True,False,345
9,3,17,3,2,True,9,8,0,False,False,224
9,3,17,3,2,True,21,29,0,False,False,656
9,3,16,3,2,True,50,87,0,False,False,3454
9,3,18,3,2,True,98,181,0,False,False,10900
9,3,17,3,2,True,20,28,3,True,False,1076
9,3,18,3,2,False,7,6,2,False,False,217
9,3,18,3,2,True,4,3,5,True,False,102
10,3,19,3,2,True,15,17,0,False,False,524
10,3,20,3,2,False,5,4,5,False,False,157
10,3,20,3,2,False,8,7,3,False,False,293
10,3,19,3,2,False,6,5,4,False,False,173
10,3,20,3,2,True,30,46,0,False,False,1689
10,3,20,3,2,False,8,7,3,False,False,454
10,3,19,3,2,True,13,14,1,True,False,721
10,3,20,3,2,True,1,0,9,True,False,42
10,3,19,3,2,False,3,2,7,False,False,150
10,3,20,3,2,False,4,3,6,False,False,146
11,3,22,3,2,True,4,3,7,True,False,200
11,3,22,3,2,False,13,12,1,False,False,420
11,3,21,3,2,False,4,3,7,False,False,159
11,3,22,3,2,False,10,9,3,False,False,413
11,3,21,3,2,False,11,10,3,False,False,272
11,3,22,3,2,False,7,6,4,False,False,152
11,3,22,3,2,False,17,16,0,False,True,539
11,3,22,3,2,True,37,56,0,True,False,1621
11,3,21,3,2,True,11,11,3,True,False,329
11,3,22,3,2,False,22,21,0,False,True,997
12,3,23,3,2,True,17,22,5,True,False,799
12,3,24,3,2,False,4,3,8,False,False,147
12,3,23,3,2,False,2,1,10,False,False,73
12,3,23,3,2,True,19,26,1,True,False,1014
12,3,23,3,2,True,24,31,0,False,False,744
12,3,24,3,2,False,10,9,2,False,False,192
12,3,24,3,2,False,2,1,10,False,False,78
12,3,23,3,2,False,7,6,5,False,False,254
12,3,24,3,2,False,6,5,6,False,False,218
12,3,23,3,2,False,4,3,8,False,False,96
13,3,26,3,2,True,29,41,0,True,False,1535
13,3,26,3,2,True,104,204,0,False,False,7639
13,3,26,3,2,False,8,7,5,False,False,170
13,3,26,3,2,False,19,18,0,False,True,442
13,3,25,3,2,False,1,0,12,False,False,28
13,3,26,3,2,False,7,6,6,False,False,164
13,3,26,3,2,False,8,7,5,False,False,213
13,3,26,3,2,False,6,5,7,False,False,306
13,3,26,3,2,False,10,9,3,False,False,318
13,3,26,3,2,False,4,3,9,False,False,104
14,3,27,3,2,True,79,143,0,False,False,5707
14,3,28,3,2,True,4,3,10,True,False,89
14,3,28,3,2,True,17,23,4,True,False,569
14,3,28,3,2,False,35,34,0,False,True,1126
14,3,27,3,2,True,124,256,0,False,False,9855
14,3,28,3,2,True,2,1,12,True,False,42
14,3,28,3,2,True,23,28,0,False,False,524
14,3,28,3,2,True,64,98,0,False,False,4421
14,3,28,3,2,False,8,7,6,False,False,185
14,3,28,3,2,True,1,0,13,True,False,30
15,3,30,3,2,True,65,109,0,False,False,4852
15,3,30,3,2,False,20,19,2,False,False,498
15,3,29,3,2,True,12,12,6,True,False,407
15,3,30,3,2,True,25,34,1,True,False,1703
15,3,29,3,2,False,29,28,0,False,True,932
15,3,30,3,2,False,4,3,11,False,False,85
15,3,30,3,2,False,9,8,6,False,False,225
15,3,30,3,2,False,2,1,13,False,False,63
15,3,30,3,2,False,12,11,3,False,False,532
15,3,30,3,2,True,7,6,8,True,False,155
16,3,32,3,2,True,2,1,14,True,False,107
16,3,32,3,2,False,38,37,4,False,False,1118
16,3,32,3,2,True,32,48,2,True,False,1640
16,3,32,3,2,False,8,7,8,False,False,223
16,3,32,3,2,True,505,1240,0,False,False,56982
16,3,32,3,2,False,17,16,6,False,False,407
16,3,32,3,2,False,11,10,5,False,False,272
16,3,32,3,2,True,34,51,3,True,False,2068
16,3,32,3,2,False,7,6,9,False,False,274
16,3,31,3,2,True,26,35,5,True,False,1330
17,3,34,3,2,False,11,10,10,False,False,534
17,3,34,3,2,False,8,7,9,False,False,263
17,3,34,3,2,True,1,0,16,True,False,53
17,3,34,3,2,True,27,41,8,True,False,1720
17,3,34,3,2,False,14,13,7,False,False,357
17,3,33,3,2,True,2,1,15,True,False,69
17,3,33,3,2,True,2,1,15,True,False,59
17,3,34,3,2,False,15,14,8,False,False,328
17,3,33,3,2,False,21,20,2,False,False,550
17,3,34,3,2,False,41,40,0,False,True,1005
18,3,36,3,2,False,2,1,16,False,False,88
18,3,36,3,2,False,38,37,0,False,True,1729
18,3,36,3,2,True,217,391,0,True,False,19303
18,3,36,3,2,False,4,3,14,False,False,91
18,3,36,3,2,True,12,11,6,True,False,281
18,3,36,3,2,False,16,15,8,False,False,349
18,3,36,3,2,True,14,18,9,True,False,609
18,3,36,3,2,False,43,42,0,False,True,1612
18,3,36,3,2,False,8,7,10,False,False,204
18,3,36,3,2,True,1,0,17,True,False,34
19,3,38,3,2,False,12,11,7,False,False,271
19,3,38,3,2,True,79,133,0,False,False,5619
19,3,38,3,2,False,6,5,13,False,False,156
19,3,38,3,2,False,26,25,2,False,False,661
19,3,38,3,2,False,17,16,3,False,False,496
19,3,38,3,2,False,10,9,9,False,False,337
19,3,38,3,2,True,18,17,1,True,False,1141
19,3,38,3,2,True,9,8,10,True,False,216
19,3,38,3,2,False,11,10,8,False,False,227
19,3,38,3,2,False,5,4,14,False,False,105
20,3,40,3,2,True,48,74,0,True,False,4176
20,3,39,3,2,False,28,27,3,False,False,607
20,3,40,3,2,True,93,162,0,False,False,6506
20,3,40,3,2,True,3,2,17,True,False,100
20,3,40,3,2,True,703,1723,0,False,False,81849
20,3,40,3,2,False,10,9,10,False,False,209
20,3,40,3,2,True,6,5,14,True,False,123
20,3,39,3,2,True,2,1,18,True,False,48
20,3,40,3,2,True,9,8,11,True,False,220
20,3,40,3,2,True,109,189,1,True,False,12444
4,3,9,3,2,True,2,1,2,True,False,51
4,3,7,3,2,True,9,10,0,False,False,335
4,3,8,3,2,True,3,2,1,True,False,90
4,3,9,3,2,False,2,1,2,False,False,114
4,3,8,3,2,False,5,4,0,False,True,259
4,3,9,3,2,True,1,0,3,True,False,57
4,3,7,3,2,True,1,0,3,True,False,22
4,3,8,3,2,False,2,1,2,False,False,55
4,3,7,3,2,True,5,4,0,False,False,147
4,3,8,3,2,False,5,4,0,False,True,320
4,3,9,3,2,True,2,1,2,True,False,64
4,3,9,3,2,False,3,2,1,False,False,163
4,3,8,3,2,True,3,2,1,True,False,148
4,3,9,3,2,False,3,2,1,False,False,196
4,3,9,3,2,False,3,2,1,False,False,120
4,3,8,3,2,False,2,1,2,False,False,115
4,3,7,3,2,True,11,13,0,False,False,574
4,3,8,3,2,False,2,1,2,False,False,157
4,3,9,3,2,False,2,1,2,False,False,88
4,3,9,3,2,False,1,0,3,False,False,35
4,3,9,3,2,False,1,0,3,False,False,36
4,3,10,3,2,True,1,0,3,True,False,34
4,3,10,3,2,False,4,3,1,False,False,258
4,3,9,3,2,True,1,0,3,True,False,50
4,3,9,3,2,False,7,6,0,False,True,511
4,3,9,3,2,True,1,0,3,True,False,33
4,3,10,3,2,False,4,3,1,False,False,178
4,3,9,3,2,True,1,0,3,True,False,30
4,3,9,3,2,False,6,5,0,False,True,316
4,3,10,3,2,True,1,0,3,True,False,40
4,3,9,3,2,False,4,3,1,False,False,251
4,3,10,3,2,False,1,0,3,False,False,36
4,3,8,3,2,False,5,4,0,False,True,244
4,3,8,3,2,True,1,0,3,True,False,34
4,3,11,3,2,False,2,1,2,False,False,75
4,3,11,3,2,False,2,1,2,False,False,58
4,3,9,3,2,False,3,2,1,False,False,215
4,3,9,3,2,False,6,5,0,False,True,289
4,3,8,3,2,False,2,1,2,False,False,67
4,3,8,3,2,True,1,0,3,True,False,35
4,3,11,3,2,True,2,1,2,True,False,57
4,3,11,3,2,False,1,0,3,False,False,38
4,3,9,3,2,False,4,3,1,False,False,158
4,3,11,3,2,False,1,0,3,False,False,44
4,3,10,3,2,False,8,7,0,False,True,582
4,3,10,3,2,False,4,3,1,False,False,312
4,3,10,3,2,False,7,7,0,False,True,748
4,3,10,3,2,False,1,0,3,False,False,45
4,3,12,3,2,False,1,0,3,False,False,74
4,3,10,3,2,False,1,0,3,False,False,41
4,3,12,3,2,False,4,3,1,False,False,407
4,3,11,3,2,False,2,1,2,False,False,81
4,3,11,3,2,False,2,1,2,False,False,237
4,3,10,3,2,True,1,0,3,True,False,59
4,3,10,3,2,False,2,1,2,False,False,81
4,3,10,3,2,False,2,1,2,False,False,106
4,3,12,3,2,True,1,0,3,True,False,48
4,3,11,3,2,False,1,0,3,False,False,58
4,3,11,3,2,False,2,1,2,False,False,113
4,3,11,3,2,False,2,1,2,False,False,221
4,3,11,3,2,True,2,1,2,True,False,84
4,3,11,3,2,False,1,0,3,False,False,47
4,3,9,3,2,False,1,0,3,False,False,60
4,3,11,3,2,False,3,2,1,False,False,209
4,3,11,3,2,False,2,1,2,False,False,81
4,3,12,3,2,False,2,1,2,False,False,109
4,3,11,3,2,True,1,0,3,True,False,49
4,3,11,3,2,False,2,1,2,False,False,213
4,3,11,3,2,False,1,0,3,False,False,67
4,3,11,3,2,False,2,1,2,False,False,189
4,3,12,3,2,False,2,1,2,False,False,199
4,3,10,3,2,False,2,1,2,False,False,75
4,3,13,3,2,False,1,0,3,False,False,45
4,3,13,3,2,True,1,0,3,True,False,54
4,3,12,3,2,False,3,2,1,False,False,187
4,3,11,3,2,False,1,0,3,False,False,51
4,3,14,3,2,False,1,0,3,False,False,54
4,3,12,3,2,False,2,1,2,False,False,166
4,3,12,3,2,False,2,1,2,False,False,180
4,3,11,3,2,True,1,0,3,True,False,53
4,3,12,3,2,False,1,0,3,False,False,43
4,3,11,3,2,False,2,1,2,False,False,80
4,3,11,3,2,False,1,0,3,False,False,46
4,3,12,3,2,False,2,1,2,False,False,227
4,3,12,3,2,False,2,1,2,False,False,183
4,3,12,3,2,False,4,3,1,False,False,251
4,3,14,3,2,True,1,0,3,True,False,42
4,3,11,3,2,False,10,9,0,False,True,565
4,3,12,3,2,False,2,1,2,False,False,162
4,3,11,3,2,False,3,2,1,False,False,248
4,3,13,3,2,False,2,1,2,False,False,120
4,3,12,3,2,False,2,1,2,False,False,85
4,3,11,3,2,False,3,2,1,False,False,180
4,3,11,3,2,False,4,3,1,False,False,309
4,3,13,3,2,False,2,1,2,False,False,190
4,3,12,3,2,False,1,0,3,False,False,55
4,3,11,3,2,True,1,0,3,True,False,61
4,3,12,3,2,False,1,0,3,False,False,37
4,3,11,3,2,True,2,1,2,True,False,85
4,3,11,3,2,False,1,0,3,False,False,50
4,3,12,3,2,True,1,0,3,True,False,81
4,3,14,3,2,False,1,0,3,False,False,45
4,3,13,3,2,False,1,0,3,False,False,47
4,3,14,3,2,False,1,0,3,False,False,50
4,3,13,3,2,False,1,0,3,False,False,47
4,3,11,3,2,False,8,7,0,False,True,620
4,3,11,3,2,False,2,1,2,False,False,81
4,3,13,3,2,False,1,0,3,False,False,52
4,3,12,3,2,False,1,0,3,False,False,47
4,3,13,3,2,False,1,0,3,False,False,39
4,3,12,3,2,False,1,0,3,False,False,55
4,3,13,3,2,False,2,1,2,False,False,178
4,3,12,3,2,False,4,3,0,False,True,293
4,3,11,3,2,True,2,1,2,True,False,81
4,3,14,3,2,False,1,0,3,False,False,45
4,3,14,3,2,False,1,0,3,False,False,43
4,3,13,3,2,False,2,1,2,False,False,136
4,3,13,3,2,False,1,0,3,False,False,40
4,3,10,3,2,True,6,5,1,True,False,382
4,3,13,3,2,False,1,0,3,False,False,42
4,3,14,3,2,False,1,0,3,False,False,49
4,3,10,3,2,True,1,0,3,True,False,45
4,3,13,3,2,False,1,0,3,False,False,42
4,3,11,3,2,False,2,1,2,False,False,86
4,3,10,3,2,False,11,10,0,False,True,984
4,3,12,3,2,False,2,1,2,False,False,77
4,3,12,3,2,False,2,1,2,False,False,172
4,3,13,3,2,False,1,0,3,False,False,42
4,3,11,3,2,True,2,1,2,True,False,102
4,3,14,3,2,False,1,0,3,False,False,39
4,3,14,3,2,False,1,0,3,False,False,61
4,3,13,3,2,False,1,0,3,False,False,44
4,3,14,3,2,False,1,0,3,False,False,54
4,3,15,3,2,False,1,0,3,False,False,63
4,3,12,3,2,True,1,0,3,True,False,62
4,3,11,3,2,False,1,0,3,False,False,40
4,3,14,3,2,False,1,0,3,False,False,56
4,3,12,3,2,False,1,0,3,False,False,43
4,3,12,3,2,False,1,0,3,False,False,34
4,3,13,3,2,False,1,0,3,False,False,40
4,3,12,3,2,False,4,3,1,False,False,398
4,3,13,3,2,False,1,0,3,False,False,56
4,3,15,3,2,False,1,0,3,False,False,53
4,3,14,3,2,False,1,0,3,False,False,43
4,3,13,3,2,False,1,0,3,False,False,57
4,3,14,3,2,False,2,1,2,False,False,203
4,3,14,3,2,False,1,0,3,False,False,42
4,3,14,3,2,False,2,1,2,False,False,130
4,3,11,3,2,True,1,0,3,True,False,58
4,3,14,3,2,False,3,2,1,False,False,185
4,3,14,3,2,False,1,0,3,False,False,48
4,3,13,3,2,False,2,1,2,False,False,170
4,3,12,3,2,False,3,2,2,False,False,415
4,3,12,3,2,False,1,0,3,False,False,48
4,3,13,3,2,False,2,1,2,False,False,166
4,3,13,3,2,False,1,0,3,False,False,37
4,3,14,3,2,False,1,0,3,False,False,39
4,3,11,3,2,False,14,13,0,False,True,1984
4,3,14,3,2,False,1,0,3,False,False,52
4,3,13,3,2,False,3,2,1,False,False,207
4,3,15,3,2,False,1,0,3,False,False,45
4,3,14,3,2,True,1,0,3,True,False,42
4,3,15,3,2,False,1,0,3,False,False,52
4,3,13,3,2,False,1,0,3,False,False,35
4,3,14,3,2,False,2,1,2,False,False,174
4,3,14,3,2,False,1,0,3,False,False,37
4,3,14,3,2,False,1,0,3,False,False,40
4,3,14,3,2,False,1,0,3,False,False,56
4,3,15,3,2,False,2,1,2,False,False,182
4,3,12,3,2,False,2,1,2,False,False,103
4,3,11,3,2,False,2,1,2,False,False,133
4,3,13,3,2,True,1,0,3,True,False,57
4,3,13,3,2,False,1,0,3,False,False,45
4,3,14,3,2,False,1,0,3,False,False,47
4,3,14,3,2,False,1,0,3,False,False,58
4,3,13,3,2,False,1,0,3,False,False,42
4,3,12,3,2,False,1,0,3,False,False,56
4,3,13,3,2,False,1,0,3,False,False,47
4,3,14,3,2,False,1,0,3,False,False,41
4,3,15,3,2,True,1,0,3,True,False,47
4,3,8,4,2,False,1,0,3,False,False,41
4,3,8,4,2,False,3,2,1,False,False,235
4,3,8,4,2,True,2,1,2,True,False,111
4,3,8,4,2,False,3,2,1,False,False,224
4,3,6,4,2,True,2,1,2,True,False,92
4,3,7,4,2,False,1,0,3,False,False,51
4,3,7,4,2,False,3,2,1,False,False,160
4,3,6,4,2,True,2,1,2,True,False,76
4,3,8,4,2,False,9,8,0,False,True,580
4,3,7,4,2,False,1,0,3,False,False,48
4,3,6,5,2,True,10,11,0,False,False,593
4,3,7,5,2,False,6,5,0,False,True,329
4,3,7,5,2,True,1,0,3,True,False,34
4,3,8,5,2,False,2,1,2,False,False,94
4,3,8,5,2,False,2,1,2,False,False,69
4,3,7,5,2,False,2,1,2,False,False,76
4,3,8,5,2,False,3,2,1,False,False,152
4,3,8,5,2,True,1,0,3,True,False,47
4,3,8,5,2,False,2,1,2,False,False,98
4,3,8,5,2,False,1,0,3,False,False,49
4,3,8,6,2,False,1,0,3,False,False,44
4,3,8,6,2,False,3,2,1,False,False,143
4,3,7,6,2,True,7,7,0,False,False,283
4,3,8,6,2,True,2,1,2,True,False,69
4,3,7,6,2,True,1,0,3,True,False,63
4,3,8,6,2,True,1,0,3,True,False,44
4,3,8,6,2,True,3,2,1,True,False,132
4,3,8,6,2,False,2,1,2,False,False,194
4,3,7,6,2,True,3,2,1,True,False,125
4,3,8,6,2,False,1,0,3,False,False,52
4,3,7,7,2,True,1,0,3,True,False,51
4,3,7,7,2,False,3,2,1,False,False,198
4,3,8,7,2,False,2,1,2,False,False,124
4,3,6,7,2,True,1,0,3,True,False,55
4,3,7,7,2,False,8,7,0,False,True,576
4,3,7,7,2,False,3,2,1,False,False,484
4,3,8,7,2,False,6,5,0,False,True,548
4,3,8,7,2,True,2,1,2,True,False,182
4,3,7,7,2,True,3,2,1,True,False,168
4,3,7,7,2,True,2,1,2,True,False,68
4,3,7,8,2,True,7,7,0,False,False,509
4,3,6,8,2,True,7,7,0,False,False,454
4,3,7,8,2,True,1,0,3,True,False,51
4,3,8,8,2,True,6,6,0,False,False,382
4,3,7,8,2,False,2,1,2,False,False,119
4,3,7,8,2,True,3,2,1,True,False,123
4,3,7,8,2,False,2,1,2,False,False,97
4,3,8,8,2,True,3,2,1,True,False,199
4,3,8,8,2,False,3,2,1,False,False,174
4,3,7,8,2,False,3,2,1,False,False,233
4,3,8,9,2,False,1,0,3,False,False,59
4,3,6,9,2,True,7,7,0,False,False,382
4,3,8,9,2,False,2,1,2,False,False,195
4,3,7,9,2,True,6,6,0,False,False,508
4,3,7,9,2,False,1,0,3,False,False,96
4,3,7,9,2,False,4,3,0,False,True,271
4,3,7,9,2,True,1,0,3,True,False,51
4,3,8,9,2,True,2,1,2,True,False,84
4,3,7,9,2,False,6,5,0,False,True,433
4,3,7,9,2,True,5,4,0,False,False,207
4,3,8,10,2,False,6,5,0,False,True,1203
4,3,8,10,2,False,7,6,0,False,True,1177
4,3,8,10,2,False,2,1,2,False,False,203
4,3,8,10,2,False,2,1,2,False,False,112
4,3,7,10,2,False,3,2,1,False,False,307
4,3,7,10,2,False,1,0,3,False,False,47
4,3,8,10,2,False,1,0,3,False,False,80
4,3,8,10,2,False,2,1,2,False,False,119
4,3,6,10,2,True,1,0,3,True,False,74
4,3,7,10,2,False,3,2,1,False,False,323
4,3,8,11,2,False,11,10,0,False,True,1473
4,3,6,11,2,True,1,0,3,True,False,89
4,3,7,11,2,True,2,1,2,True,False,89
4,3,7,11,2,False,6,5,0,False,True,511
4,3,7,11,2,True,4,3,0,False,False,189
4,3,8,11,2,False,6,5,0,False,True,636
4,3,7,11,2,False,2,1,2,False,False,102
4,3,7,11,2,False,4,3,0,False,True,277
4,3,8,11,2,False,3,2,1,False,False,190
4,3,7,11,2,True,3,2,1,True,False,178
4,3,6,12,2,True,6,5,0,False,False,281
4,3,7,12,2,True,1,0,3,True,False,60
4,3,7,12,2,True,4,3,0,False,False,221
4,3,8,12,2,False,1,0,3,False,False,49
4,3,6,12,2,True,10,11,0,False,False,624
4,3,7,12,2,False,9,8,0,False,True,533
4,3,8,12,2,False,1,0,3,False,False,39
4,3,8,12,2,False,3,2,1,False,False,155
4,3,6,12,2,True,7,7,0,False,False,316
4,3,8,12,2,False,6,5,0,False,True,765
4,3,7,13,2,True,5,4,0,False,False,215
4,3,7,13,2,False,2,1,2,False,False,194
4,3,7,13,2,True,7,7,0,False,False,459
4,3,8,13,2,False,4,3,1,False,False,300
4,3,7,13,2,True,1,0,3,True,False,44
4,3,8,13,2,True,6,6,0,False,False,229
4,3,8,13,2,True,3,2,1,True,False,161
4,3,7,13,2,False,7,6,0,False,True,592
4,3,7,13,2,True,4,3,0,False,False,160
4,3,8,13,2,False,1,0,3,False,False,42
4,3,8,14,2,False,2,1,2,False,False,77
4,3,7,14,2,False,2,1,2,False,False,83
4,3,7,14,2,True,1,0,3,True,False,48
4,3,8,14,2,True,3,2,1,True,False,134
4,3,7,14,2,False,3,2,1,False,False,156
4,3,8,14,2,True,1,0,3,True,False,51
4,3,7,14,2,False,4,3,0,False,True,287
4,3,7,14,2,True,2,1,2,True,False,76
4,3,6,14,2,True,1,0,3,True,False,63
4,3,8,14,2,True,6,6,0,False,False,382
4,3,7,15,2,False,5,4,0,False,True,393
4,3,8,15,2,False,3,2,1,False,False,232
4,3,7,15,2,False,3,2,1,False,False,162
4,3,7,15,2,False,4,3,0,False,True,276
4,3,8,15,2,True,3,2,1,True,False,101
4,3,6,15,2,True,1,0,3,True,False,65
4,3,8,15,2,True,2,1,2,True,False,81
4,3,7,15,2,True,4,3,0,False,False,163
4,3,8,15,2,False,4,3,0,False,True,205
4,3,7,15,2,True,2,1,2,True,False,110
4,3,8,16,2,False,1,0,3,False,False,52
4,3,7,16,2,False,2,1,2,False,False,72
4,3,8,16,2,True,2,1,2,True,False,112
4,3,7,16,2,True,3,2,1,True,False,169
4,3,8,16,2,False,2,1,2,False,False,264
4,3,8,16,2,True,1,0,3,True,False,73
4,3,7,16,2,False,8,7,0,False,True,635
4,3,8,16,2,False,5,4,0,False,True,544
4,3,7,16,2,True,1,0,3,True,False,70
4,3,8,16,2,False,7,6,0,False,True,581
4,3,7,17,2,True,2,1,2,True,False,91
4,3,8,17,2,False,3,2,1,False,False,227
4,3,7,17,2,False,3,2,1,False,False,165
4,3,8,17,2,False,3,2,1,False,False,144
4,3,7,17,2,False,3,2,1,False,False,151
4,3,8,17,2,False,8,7,0,False,True,460
4,3,7,17,2,True,1,0,3,True,False,40
4,3,8,17,2,False,3,2,1,False,False,127
4,3,8,17,2,False,7,6,0,False,True,414
4,3,8,17,2,True,2,1,2,True,False,63
4,3,8,18,2,False,2,1,2,False,False,85
4,3,7,18,2,True,3,2,1,True,False,90
4,3,8,18,2,False,2,1,2,False,False,94
4,3,8,18,2,False,6,5,0,False,True,325
4,3,7,18,2,True,7,7,0,False,False,341
4,3,7,18,2,False,2,1,2,False,False,233
4,3,8,18,2,False,2,1,2,False,False,86
4,3,7,18,2,False,8,7,0,False,True,495
4,3,8,18,2,True,2,1,2,True,False,106
4,3,8,18,2,False,12,11,0,False,True,3453
4,3,7,19,2,False,6,5,0,False,True,510
4,3,8,19,2,False,3,2,1,False,False,171
4,3,8,19,2,True,1,0,3,True,False,50
4,3,8,19,2,False,1,0,3,False,False,54
4,3,8,19,2,True,2,1,2,True,False,86
4,3,8,19,2,True,1,0,3,True,False,58
4,3,8,19,2,True,1,0,3,True,False,52
4,3,8,19,2,True,1,0,3,True,False,38
4,3,7,19,2,True,2,1,2,True,False,87
4,3,8,19,2,False,2,1,2,False,False,220
4,3,7,20,2,False,4,3,0,False,True,313
4,3,8,20,2,True,1,0,3,True,False,47
4,3,7,20,2,True,2,1,2,True,False,85
4,3,8,20,2,False,4,3,0,False,True,244
4,3,7,20,2,True,3,2,1,True,False,114
4,3,7,20,2,True,1,0,3,True,False,42
4,3,7,20,2,True,1,0,3,True,False,43
4,3,7,20,2,True,3,2,1,True,False,113
4,3,7,20,2,True,4,3,0,False,False,133
4,3,8,20,2,True,1,0,3,True,False,49
4,3,7,3,3,True,1,0,3,True,False,36
4,3,7,3,3,True,4,3,1,True,False,233
4,3,6,3,3,True,5,4,0,False,False,387
4,3,8,3,3,False,2,1,2,False,False,141
4,3,8,3,3,False,3,2,1,False,False,201
4,3,7,3,3,True,1,0,3,True,False,36
4,3,6,3,3,True,3,2,1,True,False,92
4,3,7,3,3,True,1,0,3,True,False,42
4,3,8,3,3,True,8,7,0,True,False,502
4,3,7,3,3,False,14,13,0,False,True,1585
4,3,7,3,4,True,3,2,1,True,False,164
4,3,8,3,4,False,17,17,0,False,True,3268
4,3,7,3,4,True,2,1,2,True,False,111
4,3,8,3,4,False,1,0,3,False,False,36
4,3,8,3,4,False,2,1,2,False,False,99
4,3,8,3,4,True,2,1,2,True,False,122
4,3,6,3,4,True,1,0,3,True,False,48
4,3,7,3,4,False,1,0,3,False,False,31
4,3,8,3,4,False,1,0,3,False,False,54
4,3,7,3,4,True,1,0,3,True,False,49
4,3,8,3,5,False,2,1,2,False,False,107
4,3,8,3,5,False,14,13,0,False,True,1930
4,3,7,3,5,False,17,16,0,False,True,1834
4,3,8,3,5,True,7,6,0,True,False,588
4,3,7,3,5,False,3,2,1,False,False,302
4,3,8,3,5,False,1,0,3,False,False,43
4,3,7,3,5,True,5,4,0,False,False,310
4,3,7,3,5,True,6,5,0,True,False,377
4,3,8,3,5,True,2,1,2,True,False,103
4,3,7,3,5,True,13,16,0,False,False,2887
4,3,8,3,6,True,1,0,3,True,False,52
4,3,6,3,6,True,2,1,2,True,False,118
4,3,8,3,6,False,7,6,1,False,False,3474
4,3,6,3,6,True,1,0,3,True,False,57
4,3,7,3,6,True,1,0,3,True,False,41
4,3,8,3,6,False,1,0,3,False,False,53
4,3,6,3,6,True,6,5,0,True,False,363
4,3,7,3,6,True,1,0,3,True,False,58
4,3,8,3,6,True,1,0,3,True,False,67
4,3,7,3,6,True,2,1,2,True,False,78
4,3,7,3,7,False,5,4,0,False,True,2992
4,3,7,3,7,True,3,2,1,True,False,199
4,3,8,3,7,True,1,0,3,True,False,44
4,3,7,3,7,False,6,5,0,False,True,5258
4,3,7,3,7,False,12,11,0,False,True,2508
4,3,8,3,7,True,1,0,3,True,False,62
4,3,7,3,7,True,1,0,3,True,False,54
4,3,8,3,7,True,8,7,0,False,False,1422
4,3,7,3,7,False,10,9,0,False,True,3279
4,3,8,3,7,False,2,1,2,False,False,97
4,3,8,3,8,False,7,6,0,False,True,633
4,3,8,3,8,False,2,1,2,False,False,199
4,3,7,3,8,True,1,0,3,True,False,60
4,3,7,3,8,True,2,1,2,True,False,137
4,3,7,3,8,True,2,1,2,True,False,81
4,3,8,3,8,True,2,1,2,True,False,103
4,3,8,3,8,False,4,3,0,False,True,770
4,3,7,3,8,False,9,8,0,False,True,5018
4,3,8,3,8,True,2,1,2,True,False,75
4,3,7,3,8,True,1,0,3,True,False,44
4,3,7,3,1,True,7,7,0,False,False,96
4,3,8,3,1,False,2,1,2,False,False,3
4,3,8,3,1,False,6,5,0,False,True,17
4,3,7,3,1,False,2,1,2,False,False,4
4,3,6,3,1,True,10,11,0,False,False,14
4,3,7,3,1,True,4,3,0,False,False,4
4,3,8,3,1,False,3,2,1,False,False,6
4,3,7,3,1,False,2,1,2,False,False,2
4,3,8,3,1,False,3,2,1,False,False,4
4,3,7,3,1,True,2,1,2,True,False,2
4,3,7,3,2,False,2,1,2,False,False,72
4,3,7,3,2,False,3,2,1,False,False,6
4,3,7,3,2,True,2,1,2,True,False,6
4,3,7,3,2,False,6,5,0,False,True,14
4,3,7,3,2,False,6,5,0,False,True,42
4,3,7,3,2,True,4,3,0,False,False,5
